,Y0,Y1,label
0,-1.086446373,-0.896065126,0.0
1,-0.306299373,-1.33993366,0.0
2,-1.2065855840000002,-0.641726814,0.0
3,1.307945635,1.845460428,0.0
4,0.829114948,-0.023298815,0.0
5,-0.208563953,-0.91661975,0.0
6,-1.074742584,-0.08614349,0.0
7,1.175838537,-1.635091733,0.0
8,1.228193998,1.076386253,0.0
9,0.394772867,-0.387700819,0.0
10,0.588401756,-1.433298816,0.0
11,-0.32357468,1.25298469,0.0
12,-0.730742587,1.428485073,0.0
13,0.944653892,-0.264002781,0.0
14,-0.163213302,-0.964107273,0.0
15,-0.342647334,0.048904037,0.0
16,-0.499631986,-2.21190451,0.0
17,0.309836865,-1.589651278,0.0
18,0.7294545920000001,-0.107901247,0.0
19,-0.65017149,-1.6930565080000002,0.0
20,-0.368474045,-1.590371713,0.0
21,1.48050585,0.474440201,0.0
22,0.913863813,0.960470252,0.0
23,0.084542571,1.717230936,0.0
24,0.851892718,-0.754885312,0.0
25,-2.287629315,0.109238693,0.0
26,-0.450158114,-0.412972447,0.0
27,0.318983758,-0.541107954,0.0
28,0.948666477,0.15143504300000002,0.0
29,0.076902435,-0.059400394,0.0
30,-0.0701387,-0.566149049,0.0
31,0.311005364,0.724208807,0.0
32,0.516450028,1.026030683,0.0
33,0.520152606,-0.869838546,0.0
34,1.500565144,1.166472149,0.0
35,0.491914483,-0.732262218,0.0
36,0.6803061029999999,0.508996848,0.0
37,-0.837536224,0.647644859,0.0
38,0.01253947,1.559589104,0.0
39,1.03459537,0.337692668,0.0
40,-1.30261041,-1.118544292,0.0
41,1.309515124,-0.518216998,0.0
42,-0.393124297,1.042968494,0.0
43,0.07471520799999999,0.08943704400000001,0.0
44,0.053907363,0.418446989,0.0
45,-1.227730053,-1.089541553,0.0
46,0.31712438,-0.78040554,0.0
47,-0.856131045,-1.319871402,0.0
48,0.453781654,1.001774845,0.0
49,1.413734682,-0.190182891,0.0
50,0.030110543,-1.873416706,0.0
51,-0.116776943,-0.12749033699999998,0.0
52,0.902184289,-1.314372186,0.0
